Stn Id,Stn Name,CIMIS Region,Date,Hour ,DOY,ETo ,qc,Precip,qc,Sol Rad ,qc,Net Rad ,qc,Vap Pres ,qc,Air Temp ,qc,Rel Hum ,qc,Dew Point,qc,Wind Speed,qc,Res Wind Speed (m/s),qc,Wind Dir ,qc,Wind Dir Std Dev,qc,Soil Temp ,qc,PM ETo ,qc,PM ETr ,qc,Exp 1,Exp 2
,,,,(PST),,(mm),, (mm),,(W/sq.m),,(W/sq.m),,(kPa),,(C),,(%),, (C),, (m/s),,,,(0-360),,,,(C),,(mm),,(mm),,,
170,Concord,San Francisco Bay,7/19/2021,1100,200,0.5, ,0, ,661, ,412, ,1.6, ,23.7, ,55, ,14, ,2.4, ,2.2, ,315, ,26, ,21.3, ,0.48, ,,N,54.6,13.6
170,Concord,San Francisco Bay,7/19/2021,1200,200,0.74, ,0, ,950, ,580, ,1.5, ,27, ,43, ,13.2, ,2.7, ,2.4, ,308, ,27, ,21.3, ,0.71, ,,N,42.7,13.5
170,Concord,San Francisco Bay,7/19/2021,1300,200,0.81, ,0, ,1004, ,620, ,1.5, ,28.3, ,39, ,12.9, ,2.9, ,2.7, ,323, ,23, ,21.3, ,0.78, ,,N,38.7,13.4
170,Concord,San Francisco Bay,7/19/2021,1400,200,0.91, ,0, ,1102,Y,698, ,1.5, ,29.8, ,36, ,13, ,2.5, ,2.1, ,329, ,31, ,21.4, ,0.87, ,,N,35.7,13.3
170,Concord,San Francisco Bay,7/19/2021,1500,200,0.8, ,0, ,922, ,554, ,1.3, ,33.4, ,25, ,10.5, ,2.5, ,1.7, ,282, ,46, ,21.5, ,0.8, ,,N,25,13.2
170,Concord,San Francisco Bay,7/19/2021,1600,200,0.66, ,0, ,745, ,420, ,1.2, ,33.7, ,22, ,9.3, ,2.9, ,2.2, ,248, ,41, ,21.8, ,0.7, ,,N,22.4,13.2
170,Concord,San Francisco Bay,7/19/2021,1700,200,0.36, ,0, ,344, ,197, ,1.1, ,31.7, ,24, ,8.8, ,2.6, ,2.2, ,277, ,31, ,22.1, ,0.41, ,,N,24.3,13.2
170,Concord,San Francisco Bay,7/19/2021,1800,200,0.32, ,0, ,328, ,177, ,1.3, ,30, ,32, ,11.4, ,2.6, ,2.2, ,291, ,29, ,22.4, ,0.34, ,,N,31.8,13.3
170,Concord,San Francisco Bay,7/19/2021,1900,200,0.11, ,0, ,123, ,27, ,1.4, ,27.1, ,39, ,11.9, ,2.2, ,1.7, ,305, ,37, ,22.6, ,0.17, ,,N,38.9,13.3
170,Concord,San Francisco Bay,7/19/2021,2000,200,0.04, ,0, ,6, ,-50, ,1.3, ,24.4, ,43, ,11.1, ,1.9, ,1.7, ,230, ,26, ,22.9, ,0.06, ,,N,43.5,13.1
170,Concord,San Francisco Bay,7/19/2021,2100,200,0.01, ,0, ,0, ,-52, ,1.3, ,20.8, ,54, ,11.2, ,1.7, ,1.2, ,199, ,43, ,23, ,0.03, ,,N,54.1,13.1
170,Concord,San Francisco Bay,7/19/2021,2200,200,0.01, ,0, ,0, ,-51, ,1.3, ,18.9, ,60, ,11.1, ,1.7, ,1.3, ,254, ,42, ,23.1, ,0.03, ,,N,60.5,13
170,Concord,San Francisco Bay,7/19/2021,2300,200,0, ,0, ,0, ,-49, ,1.4, ,16.4, ,76, ,12.2, ,0.9, ,0.8, ,351, ,27, ,23.1, ,0, ,,N,76,13
170,Concord,San Francisco Bay,7/19/2021,2400,200,0, ,0, ,0, ,-49, ,1.4, ,16.6, ,74, ,12, ,1.4, ,1, ,251, ,46, ,23, ,0.01, ,,N,74.3,13
170,Concord,San Francisco Bay,7/20/2021,100,201,0, ,0, ,0, ,-28, ,1.4, ,16.4, ,76, ,12.1, ,1.4, ,0.8, ,264, ,51, ,22.9, ,0.01, ,,N,75.8,12.9
170,Concord,San Francisco Bay,7/20/2021,200,201,0, ,0, ,0, ,-28, ,1.4, ,16.3, ,75, ,12, ,1.4, ,1.1, ,247, ,36, ,22.8, ,0.01, ,,N,75.3,12.9
170,Concord,San Francisco Bay,7/20/2021,300,201,0, ,0, ,0, ,-28, ,1.4, ,15.9, ,77, ,11.8, ,1.6, ,1.3, ,226, ,39, ,22.6, ,0.01, ,,N,76.9,12.9
170,Concord,San Francisco Bay,7/20/2021,400,201,0, ,0, ,0, ,-28, ,1.4, ,15.6, ,79, ,11.9, ,1.9, ,1.5, ,240, ,40, ,22.5, ,0.01, ,,N,78.6,12.9
170,Concord,San Francisco Bay,7/20/2021,500,201,0, ,0, ,1, ,-28, ,1.4, ,14.9, ,81, ,11.7, ,2.4, ,2.1, ,231, ,29, ,22.3, ,0.01, ,,N,81.5,12.9
170,Concord,San Francisco Bay,7/20/2021,600,201,0.01, ,0, ,16, ,-16, ,1.4, ,14.7, ,81, ,11.6, ,2.2, ,2, ,214, ,23, ,22.1, ,0.01, ,,N,81.4,12.9
170,Concord,San Francisco Bay,7/20/2021,700,201,0.11, ,0, ,159, ,92, ,1.4, ,15.9, ,76, ,11.7, ,2.5, ,2.3, ,233, ,25, ,21.9, ,0.1, ,,N,76.4,13.4
170,Concord,San Francisco Bay,7/20/2021,800,201,0.27, ,0, ,411, ,236, ,1.4, ,17.8, ,68, ,11.9, ,2.4, ,2.1, ,222, ,32, ,21.7, ,0.24, ,,N,68.3,13.8
170,Concord,San Francisco Bay,7/20/2021,900,201,0.42, ,0, ,606, ,361, ,1.4, ,20, ,61, ,12.2, ,2.8, ,2.5, ,221, ,27, ,21.6, ,0.38, ,,N,60.8,13.7
170,Concord,San Francisco Bay,7/20/2021,1000,201,0.55, ,0, ,778, ,457, ,1.4, ,22.4, ,52, ,12.1, ,2.8, ,2.4, ,217, ,30, ,21.4, ,0.52, ,,N,52.1,13.6
170,Concord,San Francisco Bay,7/20/2021,1100,201,0.68, ,0, ,908, ,551, ,1.4, ,24.7, ,45, ,11.9, ,2.8, ,2.4, ,217, ,30, ,21.3, ,0.65, ,,N,45.1,13.6
170,Concord,San Francisco Bay,7/20/2021,1200,201,0.78, ,0, ,987, ,606, ,1.4, ,26.9, ,38, ,11.5, ,2.7, ,2, ,273, ,41, ,21.2, ,0.74, ,,N,38.4,13.5
170,Concord,San Francisco Bay,7/20/2021,1300,201,0.83, ,0, ,1008, ,621, ,1.3, ,28.1, ,35, ,11.2, ,3.2, ,2.9, ,299, ,25, ,21.2, ,0.79, ,,N,35.2,13.4
170,Concord,San Francisco Bay,7/20/2021,1400,201,0.8, ,0, ,972, ,594, ,1.3, ,29.1, ,33, ,11.3, ,3, ,2.6, ,283, ,29, ,21.3, ,0.78, ,,N,33.4,13.4
170,Concord,San Francisco Bay,7/20/2021,1500,201,0.73, ,0, ,877, ,523, ,1.3, ,29.7, ,31, ,10.8, ,3, ,2.6, ,285, ,31, ,21.5, ,0.73, ,,N,31,13.3
170,Concord,San Francisco Bay,7/20/2021,1600,201,0.62, ,0, ,734, ,415, ,1.2, ,30.1, ,28, ,9.8, ,2.9, ,2.7, ,300, ,25, ,21.7, ,0.64, ,,N,28.3,13.3
170,Concord,San Francisco Bay,7/20/2021,1700,201,0.46, ,0, ,548, ,280, ,1.1, ,29.6, ,27, ,8.5, ,3, ,2.7, ,272, ,25, ,22, ,0.51, ,,N,26.8,13.3
170,Concord,San Francisco Bay,7/20/2021,1800,201,0.32, ,0, ,339, ,177, ,1.2, ,28.4, ,31, ,9.4, ,2.8, ,2.3, ,251, ,34, ,22.3, ,0.34, ,,N,30.8,13.3
170,Concord,San Francisco Bay,7/20/2021,1900,201,0.12, ,0, ,131, ,27, ,1.3, ,24.8, ,42, ,11.1, ,2.6, ,2.4, ,217, ,23, ,22.5, ,0.18, ,,N,42.2,13.3
170,Concord,San Francisco Bay,7/20/2021,2000,201,0.03, ,0, ,6, ,-54, ,1.3, ,21.6, ,51, ,10.9, ,2.1, ,1.9, ,198, ,26, ,22.8, ,0.05, ,,N,50.9,13.2
170,Concord,San Francisco Bay,7/20/2021,2100,201,0.01, ,0, ,0, ,-57, ,1.3, ,19.6, ,57, ,10.8, ,2.1, ,1.6, ,202, ,40, ,22.9, ,0.04, ,,N,57,13.1
170,Concord,San Francisco Bay,7/20/2021,2200,201,0.01, ,0, ,0, ,-57, ,1.3, ,18.6, ,60, ,10.6, ,2.1, ,1.8, ,187, ,28, ,22.9, ,0.03, ,,N,59.9,13.1
170,Concord,San Francisco Bay,7/20/2021,2300,201,0, ,0, ,0, ,-56, ,1.3, ,17.9, ,63, ,10.8, ,1.8, ,1.6, ,197, ,31, ,22.9, ,0.02, ,,N,63.3,13
170,Concord,San Francisco Bay,7/20/2021,2400,201,0, ,0, ,0, ,-55, ,1.3, ,17, ,69, ,11.3, ,1.7, ,1.4, ,185, ,35, ,22.9, ,0.02, ,,N,68.9,13
170,Concord,San Francisco Bay,7/21/2021,100,202,0.01, ,0, ,0, ,-29, ,1.4, ,16.5, ,72, ,11.4, ,1.6, ,1.4, ,191, ,33, ,22.8, ,0.01, ,,N,71.9,13
170,Concord,San Francisco Bay,7/21/2021,200,202,0.01, ,0, ,0, ,-29, ,1.3, ,16.4, ,71, ,11.1, ,2, ,1.7, ,207, ,30, ,22.6, ,0.02, ,,N,71,13
170,Concord,San Francisco Bay,7/21/2021,300,202,0.01, ,0, ,0, ,-29, ,1.3, ,16.1, ,72, ,11.1, ,1.9, ,1.6, ,201, ,30, ,22.5, ,0.02, ,,N,71.9,12.9
170,Concord,San Francisco Bay,7/21/2021,400,202,0.01, ,0, ,0, ,-29, ,1.3, ,15.9, ,72, ,11, ,2.1, ,1.8, ,219, ,33, ,22.3, ,0.02, ,,N,72.4,12.9
170,Concord,San Francisco Bay,7/21/2021,500,202,0.01, ,0, ,0, ,-29, ,1.3, ,15.6, ,72, ,10.7, ,1.9, ,1.6, ,213, ,31, ,22.1, ,0.01, ,,N,72.4,12.9
170,Concord,San Francisco Bay,7/21/2021,600,202,0.02, ,0, ,14, ,-19, ,1.3, ,15.5, ,74, ,10.8, ,2.2, ,1.9, ,219, ,26, ,22, ,0.02, ,,N,74,12.9
170,Concord,San Francisco Bay,7/21/2021,700,202,0.11, ,0, ,161, ,92, ,1.3, ,16, ,74, ,11.3, ,2.3, ,2.1, ,220, ,25, ,21.8, ,0.11, ,,N,73.7,13.5
170,Concord,San Francisco Bay,7/21/2021,800,202,0.27, ,0, ,417, ,238, ,1.4, ,17.9, ,66, ,11.4, ,2.6, ,2.3, ,227, ,27, ,21.6, ,0.25, ,,N,66,13.8
170,Concord,San Francisco Bay,7/21/2021,900,202,0.42, ,0, ,615, ,361, ,1.4, ,20.2, ,58, ,11.6, ,2.4, ,2.2, ,210, ,27, ,21.4, ,0.39, ,,N,57.8,13.7
170,Concord,San Francisco Bay,7/21/2021,1000,202,0.55, ,0, ,783, ,459, ,1.4, ,23.1, ,49, ,11.7, ,2.2, ,1.9, ,224, ,28, ,21.3, ,0.53, ,,N,48.6,13.6
170,Concord,San Francisco Bay,7/21/2021,1100,202,0.68, ,0, ,911, ,552, ,1.4, ,25.9, ,42, ,11.8, ,2.1, ,1.5, ,256, ,43, ,21.2, ,0.66, ,,N,41.6,13.5
170,Concord,San Francisco Bay,7/21/2021,1200,202,0.78, ,0, ,991, ,610, ,1.4, ,26.7, ,39, ,11.7, ,2.8, ,2.5, ,302, ,24, ,21.1, ,0.74, ,,N,39.2,13.5
170,Concord,San Francisco Bay,7/21/2021,1300,202,0.82, ,0, ,1013, ,624, ,1.3, ,28.3, ,34, ,10.9, ,2.9, ,2.5, ,309, ,27, ,21.1, ,0.79, ,,N,34,13.4
170,Concord,San Francisco Bay,7/21/2021,1400,202,0.82, ,0, ,974, ,594, ,1.3, ,30, ,30, ,10.7, ,2.9, ,2.6, ,307, ,25, ,21.2, ,0.8, ,,N,30.3,13.3
170,Concord,San Francisco Bay,7/21/2021,1500,202,0.75, ,0, ,883, ,526, ,1.3, ,30.8, ,29, ,10.5, ,3, ,2.6, ,309, ,28, ,21.4, ,0.75, ,,N,28.7,13.3
170,Concord,San Francisco Bay,7/21/2021,1600,202,0.62, ,0, ,738, ,420, ,1.3, ,30.7, ,30, ,11.2, ,2.8, ,2.5, ,310, ,27, ,21.7, ,0.64, ,,N,30.1,13.3
170,Concord,San Francisco Bay,7/21/2021,1700,202,0.45, ,0, ,552, ,285, ,1.3, ,30.5, ,29, ,10.5, ,2.6, ,2.3, ,297, ,29, ,22, ,0.5, ,,N,29.2,13.3
170,Concord,San Francisco Bay,7/21/2021,1800,202,0.3, ,0, ,337, ,177, ,1.3, ,28.8, ,32, ,10.3, ,2.2, ,1.9, ,289, ,31, ,22.3, ,0.31, ,,N,31.6,13.3
170,Concord,San Francisco Bay,7/21/2021,1900,202,0.09, ,0, ,130, ,24, ,1.2, ,26.2, ,37, ,10.2, ,1.7, ,0.9, ,229, ,54, ,22.5, ,0.15, ,,N,37,13.3
170,Concord,San Francisco Bay,7/21/2021,2000,202,0.02, ,0, ,6, ,-54, ,1.3, ,21.4, ,50, ,10.5, ,1.9, ,1.6, ,220, ,35, ,22.8, ,0.05, ,,N,49.9,13.2
170,Concord,San Francisco Bay,7/21/2021,2100,202,0, ,0, ,0, ,-57, ,1.3, ,18.7, ,58, ,10.3, ,1.6, ,0.9, ,212, ,52, ,22.9, ,0.03, ,,N,58,13.1
170,Concord,San Francisco Bay,7/21/2021,2200,202,0, ,0, ,0, ,-56, ,1.3, ,17.3, ,64, ,10.4, ,1.7, ,1.3, ,201, ,36, ,23, ,0.02, ,,N,64.1,13.1
170,Concord,San Francisco Bay,7/21/2021,2300,202,0, ,0, ,0, ,-55, ,1.3, ,16.4, ,70, ,10.8, ,1.8, ,1.5, ,204, ,37, ,23, ,0.02, ,,N,69.9,13
170,Concord,San Francisco Bay,7/21/2021,2400,202,0, ,0, ,0, ,-54, ,1.3, ,15.4, ,75, ,11, ,2.1, ,1.7, ,206, ,33, ,22.9, ,0.01, ,,N,74.9,13
170,Concord,San Francisco Bay,7/22/2021,100,203,0, ,0, ,0, ,-29, ,1.3, ,15.3, ,77, ,11.2, ,1.7, ,1.4, ,186, ,33, ,22.8, ,0.01, ,,N,76.6,13
170,Concord,San Francisco Bay,7/22/2021,200,203,0, ,0, ,0, ,-29, ,1.3, ,15.1, ,76, ,11, ,1.4, ,1.1, ,193, ,34, ,22.7, ,0.01, ,,N,76.2,12.9
170,Concord,San Francisco Bay,7/22/2021,300,203,0.01, ,0, ,0, ,-29, ,1.3, ,15.2, ,75, ,10.8, ,1.7, ,1.3, ,222, ,35, ,22.5, ,0.01, ,,N,75.1,12.9
170,Concord,San Francisco Bay,7/22/2021,400,203,0.01, ,0, ,0, ,-29, ,1.3, ,15.3, ,74, ,10.7, ,1.6, ,1.3, ,226, ,36, ,22.3, ,0.01, ,,N,73.8,12.9
170,Concord,San Francisco Bay,7/22/2021,500,203,0.01, ,0, ,0, ,-29, ,1.3, ,15.1, ,76, ,10.9, ,1.9, ,1.7, ,214, ,31, ,22.2, ,0.01, ,,N,76.2,12.9
170,Concord,San Francisco Bay,7/22/2021,600,203,0.02, ,0, ,15, ,-18, ,1.3, ,15.5, ,74, ,10.9, ,1.9, ,1.7, ,231, ,31, ,22, ,0.02, ,,N,74.3,12.9
170,Concord,San Francisco Bay,7/22/2021,700,203,0.12, ,0, ,160, ,91, ,1.4, ,17.2, ,71, ,12, ,2.2, ,1.9, ,234, ,28, ,21.8, ,0.11, ,,N,71.1,13.5
170,Concord,San Francisco Bay,7/22/2021,800,203,0.28, ,0, ,412, ,235, ,1.4, ,19.6, ,61, ,12, ,2.2, ,2, ,239, ,27, ,21.6, ,0.26, ,,N,61.5,13.8
170,Concord,San Francisco Bay,7/22/2021,900,203,0.43, ,0, ,613, ,359, ,1.4, ,21.8, ,53, ,11.9, ,2.2, ,1.6, ,246, ,43, ,21.4, ,0.41, ,,N,53.1,13.7
170,Concord,San Francisco Bay,7/22/2021,1000,203,0.55, ,0, ,783, ,461, ,1.5, ,23.5, ,51, ,12.9, ,2.2, ,2, ,305, ,29, ,21.3, ,0.53, ,,N,51.4,13.6
170,Concord,San Francisco Bay,7/22/2021,1100,203,0.68, ,0, ,915, ,557, ,1.5, ,24.6, ,47, ,12.5, ,2.4, ,2.2, ,317, ,27, ,21.2, ,0.64, ,,N,47,13.5
170,Concord,San Francisco Bay,7/22/2021,1200,203,0.77, ,0, ,996, ,615, ,1.4, ,26.3, ,42, ,12.3, ,2.5, ,2.2, ,319, ,29, ,21.1, ,0.73, ,,N,41.8,13.5
170,Concord,San Francisco Bay,7/22/2021,1300,203,0.82, ,0, ,1020, ,632, ,1.4, ,28, ,38, ,12.3, ,2.7, ,2.3, ,309, ,29, ,21.2, ,0.78, ,,N,37.9,13.4
170,Concord,San Francisco Bay,7/22/2021,1400,203,0.81, ,0, ,980, ,601, ,1.4, ,28.9, ,34, ,11.5, ,3, ,2.7, ,313, ,26, ,21.3, ,0.78, ,,N,34.1,13.4
170,Concord,San Francisco Bay,7/22/2021,1500,203,0.75, ,0, ,888, ,530, ,1.3, ,30.4, ,29, ,10.4, ,3, ,2.8, ,314, ,22, ,21.5, ,0.75, ,,N,29.1,13.3
170,Concord,San Francisco Bay,7/22/2021,1600,203,0.62, ,0, ,742, ,423, ,1.4, ,30.9, ,30, ,11.5, ,2.8, ,2.5, ,297, ,25, ,21.7, ,0.64, ,,N,30.4,13.3
170,Concord,San Francisco Bay,7/22/2021,1700,203,0.44, ,0, ,551, ,286, ,1.3, ,30.4, ,31, ,11.4, ,2.4, ,1.7, ,278, ,41, ,22, ,0.48, ,,N,31.1,13.3
170,Concord,San Francisco Bay,7/22/2021,1800,203,0.3, ,0, ,340, ,177, ,1.3, ,27.4, ,35, ,10.4, ,2.5, ,2.2, ,219, ,31, ,22.3, ,0.32, ,,N,34.6,13.3
170,Concord,San Francisco Bay,7/22/2021,1900,203,0.1, ,0, ,133, ,25, ,1.3, ,24.1, ,43, ,10.5, ,2.2, ,1.9, ,219, ,29, ,22.6, ,0.16, ,,N,42.6,13.4
170,Concord,San Francisco Bay,7/22/2021,2000,203,0.02, ,0, ,6, ,-56, ,1.3, ,20, ,54, ,10.4, ,2.2, ,1.9, ,203, ,30, ,22.8, ,0.04, ,,N,54.1,13.2
170,Concord,San Francisco Bay,7/22/2021,2100,203,0.01, ,0, ,0, ,-60, ,1.2, ,18.1, ,58, ,9.8, ,2.2, ,1.7, ,221, ,38, ,23, ,0.04, ,,N,58.1,13.1
170,Concord,San Francisco Bay,7/22/2021,2200,203,0, ,0, ,0, ,-59, ,1.2, ,17.3, ,61, ,9.6, ,1.5, ,0.7, ,246, ,57, ,23, ,0.02, ,,N,60.8,13.1
170,Concord,San Francisco Bay,7/22/2021,2300,203,0, ,0, ,0, ,-59, ,1.2, ,16.8, ,63, ,9.9, ,1.2, ,0.8, ,209, ,49, ,23, ,0.01, ,,N,63.4,13
170,Concord,San Francisco Bay,7/22/2021,2400,203,0, ,0, ,0, ,-57, ,1.3, ,15.9, ,71, ,10.5, ,0.7, ,0.1, ,69, ,78, ,22.9, ,0, ,,N,70.7,13
170,Concord,San Francisco Bay,7/23/2021,100,204,0, ,0, ,0, ,-29, ,1.3, ,14.2, ,83, ,11.3, ,0.6, ,0.3, ,11, ,59, ,22.8, ,0, ,,N,82.7,13
170,Concord,San Francisco Bay,7/23/2021,200,204,0, ,0, ,0, ,-29, ,1.3, ,14.3, ,83, ,11.4, ,0.9, ,0.6, ,293, ,44, ,22.7, ,0, ,,N,82.7,12.9
170,Concord,San Francisco Bay,7/23/2021,300,204,0, ,0, ,0, ,-29, ,1.3, ,13.6, ,86, ,11.3, ,0.6, ,0.1, ,165, ,75, ,22.5, ,0, ,,N,85.9,12.9
170,Concord,San Francisco Bay,7/23/2021,400,204,0, ,0, ,0, ,-28, ,1.4, ,13.9, ,86, ,11.7, ,0.9, ,0.8, ,288, ,32, ,22.3, ,0, ,,N,86.5,12.9
170,Concord,San Francisco Bay,7/23/2021,500,204,0, ,0, ,0, ,-28, ,1.4, ,13.8, ,87, ,11.6, ,0.9, ,0.7, ,279, ,40, ,22.1, ,0, ,,N,86.5,12.9
170,Concord,San Francisco Bay,7/23/2021,600,204,0, ,0, ,15, ,-17, ,1.4, ,13.9, ,86, ,11.7, ,1, ,0.9, ,271, ,27, ,21.9, ,0, ,,N,86.5,12.9
170,Concord,San Francisco Bay,7/23/2021,700,204,0.1, ,0, ,161, ,92, ,1.4, ,15.2, ,82, ,12.1, ,1.6, ,1.5, ,294, ,25, ,21.7, ,0.09, ,,N,81.9,13.5
170,Concord,San Francisco Bay,7/23/2021,800,204,0.25, ,0, ,411, ,235, ,1.5, ,17.2, ,75, ,12.8, ,1.9, ,1.8, ,313, ,24, ,21.5, ,0.22, ,,N,75.3,13.9
170,Concord,San Francisco Bay,7/23/2021,900,204,0.39, ,0, ,613, ,360, ,1.5, ,19.4, ,67, ,13.2, ,1.8, ,1.6, ,301, ,29, ,21.3, ,0.36, ,,N,67,13.8
170,Concord,San Francisco Bay,7/23/2021,1000,204,0.53, ,0, ,788, ,466, ,1.6, ,22.3, ,58, ,13.7, ,1.8, ,1.6, ,313, ,30, ,21.2, ,0.51, ,,N,58.1,13.6
170,Concord,San Francisco Bay,7/23/2021,1100,204,0.67, ,0, ,918, ,561, ,1.6, ,24.4, ,52, ,13.9, ,2.3, ,2, ,305, ,30, ,21.1, ,0.63, ,,N,51.9,13.6
170,Concord,San Francisco Bay,7/23/2021,1200,204,0.77, ,0, ,995, ,616, ,1.5, ,26.7, ,44, ,13.4, ,2.3, ,2.1, ,310, ,28, ,21, ,0.73, ,,N,44,13.5
170,Concord,San Francisco Bay,7/23/2021,1300,204,0.82, ,0, ,1013, ,626, ,1.5, ,29, ,37, ,12.8, ,2.5, ,2.2, ,321, ,25, ,21, ,0.79, ,,N,37,13.4
170,Concord,San Francisco Bay,7/23/2021,1400,204,0.81, ,0, ,971, ,592, ,1.3, ,30.1, ,31, ,11.3, ,2.8, ,2.6, ,324, ,23, ,21.1, ,0.79, ,,N,31.4,13.3
170,Concord,San Francisco Bay,7/23/2021,1500,204,0.74, ,0, ,873, ,519, ,1.4, ,31.4, ,30, ,11.5, ,2.9, ,2.5, ,309, ,30, ,21.3, ,0.75, ,,N,29.6,13.3
170,Concord,San Francisco Bay,7/23/2021,1600,204,0.62, ,0, ,725, ,408, ,1.3, ,31.9, ,27, ,10.6, ,2.9, ,2.5, ,308, ,31, ,21.6, ,0.66, ,,N,27,13.3
170,Concord,San Francisco Bay,7/23/2021,1700,204,0.46, ,0, ,542, ,275, ,1.2, ,31.5, ,26, ,9.7, ,2.9, ,2.6, ,304, ,24, ,21.9, ,0.52, ,,N,25.9,13.2
170,Concord,San Francisco Bay,7/23/2021,1800,204,0.33, ,0, ,328, ,172, ,1.2, ,29.7, ,28, ,9.3, ,2.8, ,2.6, ,310, ,24, ,22.2, ,0.35, ,,N,28.1,13.3
170,Concord,San Francisco Bay,7/23/2021,1900,204,0.12, ,0, ,124, ,21, ,1.2, ,27.9, ,31, ,9, ,2.1, ,1.8, ,288, ,28, ,22.5, ,0.18, ,,N,30.6,13.3
170,Concord,San Francisco Bay,7/23/2021,2000,204,0.03, ,0, ,6, ,-53, ,1.3, ,24.4, ,41, ,10.4, ,1.5, ,1.3, ,325, ,29, ,22.7, ,0.05, ,,N,41.6,13.2
170,Concord,San Francisco Bay,7/23/2021,2100,204,0, ,0, ,0, ,-54, ,1.4, ,20.9, ,55, ,11.5, ,1.1, ,0.9, ,325, ,35, ,22.9, ,0.02, ,,N,55.1,13.1
170,Concord,San Francisco Bay,7/23/2021,2200,204,0, ,0, ,0, ,-52, ,1.4, ,18.9, ,64, ,11.9, ,1.2, ,1, ,322, ,30, ,23, ,0.01, ,,N,63.6,13.1
170,Concord,San Francisco Bay,7/23/2021,2300,204,0, ,0, ,0, ,-52, ,1.3, ,17.1, ,69, ,11.3, ,1.4, ,1.3, ,337, ,24, ,23, ,0.01, ,,N,69.1,13
170,Concord,San Francisco Bay,7/23/2021,2400,204,0, ,0, ,0, ,-51, ,1.4, ,15.6, ,77, ,11.7, ,1.9, ,1.8, ,319, ,20, ,22.9, ,0.01, ,,N,77.4,13
170,Concord,San Francisco Bay,7/24/2021,100,205,0, ,0, ,0, ,-27, ,1.4, ,14.7, ,82, ,11.7, ,2.1, ,1.9, ,313, ,22, ,22.8, ,0.01, ,,N,82.4,13
170,Concord,San Francisco Bay,7/24/2021,200,205,0, ,0, ,0, ,-27, ,1.4, ,14, ,87, ,11.8, ,2, ,1.8, ,312, ,22, ,22.7, ,0, ,,N,86.8,12.9
170,Concord,San Francisco Bay,7/24/2021,300,205,0, ,0, ,0, ,-27, ,1.4, ,13.7, ,89, ,12, ,1.9, ,1.7, ,292, ,28, ,22.5, ,0, ,,N,89.3,12.9
170,Concord,San Francisco Bay,7/24/2021,400,205,0, ,0, ,0, ,-27, ,1.4, ,13.7, ,89, ,12, ,1.5, ,1.4, ,284, ,23, ,22.4, ,0, ,,N,89.4,12.9
170,Concord,San Francisco Bay,7/24/2021,500,205,0, ,0, ,0, ,-27, ,1.4, ,13.7, ,89, ,12, ,1.8, ,1.6, ,290, ,24, ,22.2, ,0, ,,N,89.3,12.9
170,Concord,San Francisco Bay,7/24/2021,600,205,0, ,0, ,16, ,-15, ,1.4, ,14, ,88, ,12.1, ,1.7, ,1.6, ,279, ,22, ,22, ,0, ,,N,88.4,12.9
170,Concord,San Francisco Bay,7/24/2021,700,205,0.09, ,0, ,151, ,86, ,1.4, ,14.6, ,85, ,12.2, ,2.3, ,2.2, ,293, ,21, ,21.8, ,0.08, ,,N,85.3,13.5
170,Concord,San Francisco Bay,7/24/2021,800,205,0.23, ,0, ,389, ,224, ,1.4, ,15.8, ,80, ,12.4, ,2.4, ,2.2, ,304, ,23, ,21.7, ,0.2, ,,N,80.2,13.9
170,Concord,San Francisco Bay,7/24/2021,900,205,0.37, ,0, ,590, ,353, ,1.5, ,17.7, ,72, ,12.6, ,2.5, ,2.3, ,309, ,22, ,21.5, ,0.33, ,,N,72.1,13.8
170,Concord,San Francisco Bay,7/24/2021,1000,205,0.5, ,0, ,760, ,460, ,1.5, ,19.5, ,66, ,12.9, ,2.6, ,2.3, ,316, ,24, ,21.3, ,0.45, ,,N,66,13.7
170,Concord,San Francisco Bay,7/24/2021,1100,205,0.62, ,0, ,891, ,541, ,1.5, ,21.9, ,57, ,13, ,2.6, ,2.3, ,310, ,27, ,21.2, ,0.58, ,,N,56.9,13.6
170,Concord,San Francisco Bay,7/24/2021,1200,205,0.72, ,0, ,967, ,594, ,1.4, ,24.2, ,47, ,12.1, ,2.9, ,2.7, ,316, ,21, ,21.2, ,0.67, ,,N,46.8,13.6
170,Concord,San Francisco Bay,7/24/2021,1300,205,0.77, ,0, ,989, ,608, ,1.4, ,26.6, ,40, ,11.9, ,2.8, ,2.5, ,319, ,24, ,21.2, ,0.74, ,,N,40.1,13.5
170,Concord,San Francisco Bay,7/24/2021,1400,205,0.78, ,0, ,953, ,579, ,1.3, ,28.8, ,33, ,11.1, ,2.8, ,2.6, ,322, ,23, ,21.2, ,0.76, ,,N,33.4,13.4
170,Concord,San Francisco Bay,7/24/2021,1500,205,0.73, ,0, ,860, ,507, ,1.2, ,31.3, ,27, ,10.1, ,3, ,2.7, ,314, ,23, ,21.4, ,0.74, ,,N,27.2,13.3
170,Concord,San Francisco Bay,7/24/2021,1600,205,0.61, ,0, ,715, ,401, ,1.3, ,31.8, ,28, ,10.7, ,2.8, ,2.5, ,318, ,27, ,21.6, ,0.64, ,,N,27.5,13.3
